ID,Latitude_Degrees,Longitude_Degrees,Ocean,Realm,Country_Name,State_Island_Province,City_Town,Date,Date2,Depth,Average_Bleaching,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
3944,-26.96861111,153.4913889,Pacific,Temperate Australasia,Australia,Queensland,Moreton Island,11/30/2008,20081130,6,2.5,299.08,298.07,296.8,291.83,301.66,2.15,7,0.44,0.71,0,-2.7,2.83,4,3.34,18,3,2.16,1.87,10.26,1.21,-1.59,2.15,-7.82,2,-2.85,0,1.1,4,0,0,0.77,5.35,0.23
3945,-26.96861111,153.4913889,Pacific,Temperate Australasia,Australia,Queensland,Moreton Island,11/14/2009,20091114,10,0,298.54,298.12,296.8,291.83,301.66,2.15,7,1.28,0.71,0,-2.7,2.83,7,3.34,18,3,6.13,1.87,10.26,1.21,-1.54,2.15,-7.82,2,-2.85,0,1.1,4,0,0,0.77,5.35,0.23
3946,-26.96861111,153.4913889,Pacific,Temperate Australasia,Australia,Queensland,Moreton Island,10/17/2010,20101017,10,0,297.28,295.6,296.8,291.83,301.66,2.15,5,0.16,0.71,0,-2.7,2.83,12,3.34,18,3,7.73,1.87,10.26,1.21,-4.06,2.15,-7.82,2,-2.85,1,1.1,4,0,0,0.77,5.35,0.23
3947,-26.96861111,153.4913889,Pacific,Temperate Australasia,Australia,Queensland,Moreton Island,11/19/2011,20111119,9,1,298.85,297.5,296.8,291.83,301.66,2.15,7,0.41,0.71,0,-2.7,2.83,6,3.34,18,3,0,1.87,10.26,1.21,-2.15,2.15,-7.82,2,-2.85,4,1.1,4,0,0,0.77,5.35,0.23
3948,-26.96838889,153.4833889,Pacific,Temperate Australasia,Australia,Queensland,Moreton Island,11/19/2011,20111119,6,1.25,298.85,297.5,296.8,291.83,301.66,2.15,7,0.41,0.71,0,-2.7,2.83,6,3.34,18,3,0,1.87,10.26,1.21,-2.15,2.15,-7.82,2,-2.85,4,1.1,4,0,0,0.77,5.35,0.23
3949,-26.96833333,153.4833333,Pacific,Temperate Australasia,Australia,Queensland,Moreton Island,12/02/2007,20071202,9,0.25,299.08,297.82,296.8,291.83,301.66,2.15,6,0.15,0.71,0,-2.7,2.83,1,3.34,18,3,0,1.87,10.26,1.21,-1.84,2.15,-7.82,2,-2.85,0,1.1,4,0,0,0.77,5.35,0.23
3950,-26.96833333,153.4833333,Pacific,Temperate Australasia,Australia,Queensland,Moreton Island,11/30/2008,20081130,6,2.5,299.08,298.07,296.8,291.83,301.66,2.15,7,0.44,0.71,0,-2.7,2.83,4,3.34,18,3,2.16,1.87,10.26,1.21,-1.59,2.15,-7.82,2,-2.85,0,1.1,4,0,0,0.77,5.35,0.23
3951,-26.96833333,153.4833333,Pacific,Temperate Australasia,Australia,Queensland,Moreton Island,7/25/2009,20090725,6,0,294.02,293.46,296.8,291.83,301.66,2.15,4,-0.63,0.71,0,-2.7,2.83,3,3.34,18,3,0,1.87,10.26,1.21,-6.2,2.15,-7.82,2,-2.85,0,1.1,4,0,0,0.77,5.35,0.23
3952,-26.96833333,153.4833333,Pacific,Temperate Australasia,Australia,Queensland,Moreton Island,10/17/2009,20091017,6,0,297.28,296.96,296.8,291.83,301.66,2.15,5,1.47,0.71,0,-2.7,2.83,5,3.34,18,3,2.14,1.87,10.26,1.21,-2.7,2.15,-7.82,2,-2.85,0,1.1,4,0,0,0.77,5.35,0.23
3953,-26.96833333,153.4833333,Pacific,Temperate Australasia,Australia,Queensland,Moreton Island,8/08/2010,20100808,7,1.75,294.3,294.44,296.8,291.83,301.66,2.15,8,0.5,0.71,0,-2.7,2.83,10,3.34,18,3,2.6,1.87,10.26,1.21,-5.22,2.15,-7.82,2,-2.85,1,1.1,4,0,0,0.77,5.35,0.23
3954,-26.96833333,153.4833333,Pacific,Temperate Australasia,Australia,Queensland,Moreton Island,10/23/2010,20101023,6,0,297.62,296.17,296.8,291.83,301.66,2.15,4,0.41,0.71,0,-2.7,2.83,11,3.34,18,3,6.56,1.87,10.26,1.21,-3.49,2.15,-7.82,2,-2.85,1,1.1,4,0,0,0.77,5.35,0.23
3955,-26.96833333,153.4833333,Pacific,Temperate Australasia,Australia,Queensland,Moreton Island,11/13/2011,20111113,8,0,298.54,297,296.8,291.83,301.66,2.15,5,0.26,0.71,0,-2.7,2.83,6,3.34,18,3,0,1.87,10.26,1.21,-2.66,2.15,-7.82,2,-2.85,4,1.1,4,0,0,0.77,5.35,0.23
3956,-26.93444444,153.4838889,Pacific,Temperate Australasia,Australia,Queensland,Moreton Island,12/02/2007,20071202,11,0.5,299.1,297.47,296.85,292.14,301.92,2.13,5,-0.23,0.71,0,-2.832222222,2.8,1,3.67,16,3,0,1.92,11.04,1.21,-2.24,2.13,-7.56,2.21,-2.85,0,1.23,6,0,0,0.87,5.34,0.3
3957,-26.93444444,153.4838889,Pacific,Temperate Australasia,Australia,Queensland,Moreton Island,7/05/2009,20090705,11,0.25,294.03,293.72,296.85,292.14,301.92,2.13,8,-0.96,0.71,0,-2.832222222,2.8,2,3.67,16,3,0,1.92,11.04,1.21,-5.99,2.13,-7.56,2.21,-2.85,0,1.23,6,0,0,0.87,5.34,0.3
3958,-26.80333333,153.1455556,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,10/17/2013,20131017,3,0.25,297.38,295.8,296.27,291.1,301.95,2.4,6,0.48,0.72,0,-2.498333333,3.57,3,4.87,25,3,2.52,2.77,21.53,1.31,-3.69,2.4,-8.38,2.46,-3.21,0,1,3,0,0,0.71,4.17,0.21
3959,-26.80333333,153.1455556,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,6/20/2014,20140620,3,25,292.99,295.61,296.27,291.1,301.95,2.4,4,1.64,0.72,0,-2.498333333,3.57,7,4.87,25,3,6.72,2.77,21.53,1.31,-3.88,2.4,-8.38,2.46,-3.21,0,1,3,0,0,0.71,4.17,0.21
3960,-26.80333333,153.1455556,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,12/19/2014,20141219,4,0.5,299.44,298.17,296.27,291.1,301.95,2.4,6,-0.08,0.72,0,-2.498333333,3.57,7,4.87,25,3,1.11,2.77,21.53,1.31,-1.32,2.4,-8.38,2.46,-3.21,0,1,3,0,0,0.71,4.17,0.21
3961,-26.80333333,153.1455556,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,12/12/2015,20151212,4,0,299.35,297.88,296.27,291.1,301.95,2.4,6,-0.04,0.72,0,-2.498333333,3.57,16,4.87,25,3,10.16,2.77,21.53,1.31,-1.61,2.4,-8.38,2.46,-3.21,0,1,3,0,0,0.71,4.17,0.21
3962,-26.80277778,153.1427778,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,11/06/2009,20091106,3,0,298.01,297.01,296.27,291.1,301.95,2.4,6,0.75,0.72,0,-2.498333333,3.57,8,4.87,25,3,6.6,2.77,21.53,1.31,-2.48,2.4,-8.38,2.46,-3.21,2,1,3,0,0,0.71,4.17,0.21
3963,-26.80277778,153.1427778,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,3/26/2011,20110326,3,0,296.65,299.15,296.27,291.1,301.95,2.4,7,0.46,0.72,0,-2.498333333,3.57,10,4.87,25,3,2.36,2.77,21.53,1.31,-0.34,2.4,-8.38,2.46,-3.21,2,1,3,0,2.28,0.71,4.17,0.21
3964,-26.75166667,153.1578611,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,3/11/2016,20160311,8,3.25,297.14,299.47,296.33,291.17,301.66,2.38,6,0.28,0.7,0,-2.502222222,2.76,9,3.72,19,3,1.01,2.16,12.42,1.22,-0.09,2.38,-8.38,2.09,-3.22,0,0.95,4,0,0,0.71,5.75,0.21
3965,-26.75166667,153.1578611,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,3/11/2016,20160311,10,7.5,297.14,299.47,296.33,291.17,301.66,2.38,6,0.28,0.7,0,-2.502222222,2.76,9,3.72,19,3,1.01,2.16,12.42,1.22,-0.09,2.38,-8.38,2.09,-3.22,0,0.95,4,0,0,0.71,5.75,0.21
3966,-26.75138889,153.1577778,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,12/20/2009,20091220,10,0,299.4,298.84,296.33,291.17,301.66,2.38,4,0.58,0.7,0,-2.502222222,2.76,7,3.72,19,3,6.59,2.16,12.42,1.22,-0.72,2.38,-8.38,2.09,-3.22,1,0.95,4,0,0,0.71,5.75,0.21
3967,-26.75138889,153.1577778,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,12/20/2009,20091220,9,0,299.4,298.84,296.33,291.17,301.66,2.38,4,0.58,0.7,0,-2.502222222,2.76,7,3.72,19,3,6.59,2.16,12.42,1.22,-0.72,2.38,-8.38,2.09,-3.22,1,0.95,4,0,0,0.71,5.75,0.21
3968,-26.75138889,153.1577778,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,1/08/2012,20120108,9,10,299.56,299.19,296.33,291.17,301.66,2.38,5,0.24,0.7,0,-2.502222222,2.76,4,3.72,19,3,0,2.16,12.42,1.22,-0.37,2.38,-8.38,2.09,-3.22,2,0.95,4,0,0,0.71,5.75,0.21
3969,-26.75138889,153.1577778,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,1/08/2012,20120108,9,6.25,299.56,299.19,296.33,291.17,301.66,2.38,5,0.24,0.7,0,-2.502222222,2.76,4,3.72,19,3,0,2.16,12.42,1.22,-0.37,2.38,-8.38,2.09,-3.22,2,0.95,4,0,0,0.71,5.75,0.21
3970,-26.75138889,153.1577778,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,12/08/2012,20121208,8,0,299.27,298.2,296.33,291.17,301.66,2.38,7,0.38,0.7,0,-2.502222222,2.76,2,3.72,19,3,0,2.16,12.42,1.22,-1.36,2.38,-8.38,2.09,-3.22,1,0.95,4,0,0,0.71,5.75,0.21
3971,-26.75138889,153.1577778,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,12/08/2012,20121208,7,0,299.27,298.2,296.33,291.17,301.66,2.38,7,0.38,0.7,0,-2.502222222,2.76,2,3.72,19,3,0,2.16,12.42,1.22,-1.36,2.38,-8.38,2.09,-3.22,1,0.95,4,0,0,0.71,5.75,0.21
3972,-26.75138889,153.1577778,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,2/08/2014,20140208,7,0,298.86,298.58,296.33,291.17,301.66,2.38,7,-0.96,0.7,0,-2.502222222,2.76,4,3.72,19,3,0,2.16,12.42,1.22,-0.98,2.38,-8.38,2.09,-3.22,0,0.95,4,0,0,0.71,5.75,0.21
3973,-26.75138889,153.1577778,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,2/08/2014,20140208,8,0,298.86,298.58,296.33,291.17,301.66,2.38,7,-0.96,0.7,0,-2.502222222,2.76,4,3.72,19,3,0,2.16,12.42,1.22,-0.98,2.38,-8.38,2.09,-3.22,0,0.95,4,0,0,0.71,5.75,0.21
3974,-26.75138889,153.1577778,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,12/21/2014,20141221,8,1,299.5,298.42,296.33,291.17,301.66,2.38,6,0.12,0.7,0,-2.502222222,2.76,7,3.72,19,3,2.2,2.16,12.42,1.22,-1.14,2.38,-8.38,2.09,-3.22,0,0.95,4,0,0,0.71,5.75,0.21
3975,-26.75138889,153.1577778,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,12/21/2014,20141221,7,1,299.5,298.42,296.33,291.17,301.66,2.38,6,0.12,0.7,0,-2.502222222,2.76,7,3.72,19,3,2.2,2.16,12.42,1.22,-1.14,2.38,-8.38,2.09,-3.22,0,0.95,4,0,0,0.71,5.75,0.21
3976,-26.67719444,153.1200278,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,4/26/2014,20140426,2,0,294.86,298.96,296.36,290.8,302.29,2.37,5,1.81,0.73,0,-2.738571429,2.9,6,4.4,20,4,1.13,2.37,15.18,1.33,-0.59,2.37,-8.75,2.74,-3.18,0,1.14,5,0,0,0.82,6.28,0.23
3977,-26.67694444,153.12,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,12/03/2007,20071203,6,0,299.02,297.38,296.36,290.8,302.29,2.37,5,-0.16,0.73,0,-2.738571429,2.9,2,4.4,20,4,0,2.37,15.18,1.33,-2.16,2.37,-8.75,2.74,-3.18,0,1.14,5,0,0,0.82,6.28,0.23
3978,-26.645,153.1608056,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,5/24/2014,20140524,10,1.75,293.72,296.22,296.45,291.35,301.64,2.33,3,0.5,0.71,0,-2.732222222,2.53,6,3.58,15,3,1.66,2.15,12.54,1.3,-3.37,2.33,-8.23,2.04,-3.13,0,0.99,3,0,0,0.73,4.4,0.23
3979,-26.645,153.1608056,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,5/24/2014,20140524,9,4.25,293.72,296.22,296.45,291.35,301.64,2.33,3,0.5,0.71,0,-2.732222222,2.53,6,3.58,15,3,1.66,2.15,12.54,1.3,-3.37,2.33,-8.23,2.04,-3.13,0,0.99,3,0,0,0.73,4.4,0.23
3980,-26.645,153.1608056,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,11/30/2014,20141130,9,12.5,299.08,298.23,296.45,291.35,301.64,2.33,7,0.85,0.71,0,-2.732222222,2.53,4,3.58,15,3,1,2.15,12.54,1.3,-1.36,2.33,-8.23,2.04,-3.13,0,0.99,3,0,0,0.73,4.4,0.23
3981,-26.645,153.1608056,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,11/30/2014,20141130,10,6.25,299.08,298.23,296.45,291.35,301.64,2.33,7,0.85,0.71,0,-2.732222222,2.53,4,3.58,15,3,1,2.15,12.54,1.3,-1.36,2.33,-8.23,2.04,-3.13,0,0.99,3,0,0,0.73,4.4,0.23
3982,-26.645,153.1608056,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,3/07/2015,20150307,9,1.5,297.71,300.22,296.45,291.35,301.64,2.33,7,0.81,0.71,0,-2.732222222,2.53,4,3.58,15,3,0,2.15,12.54,1.3,0.63,2.33,-8.23,2.04,-3.13,0,0.99,3,0,0,0.73,4.4,0.23
3983,-26.645,153.1608056,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,10/18/2015,20151018,9,0,297.42,296.09,296.45,291.35,301.64,2.33,6,0.74,0.71,0,-2.732222222,2.53,2,3.58,15,3,2.04,2.15,12.54,1.3,-3.5,2.33,-8.23,2.04,-3.13,0,0.99,3,0,0,0.73,4.4,0.23
3984,-26.645,153.1608056,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,11/21/2015,20151121,10,6.25,298.87,297.86,296.45,291.35,301.64,2.33,7,0.85,0.71,0,-2.732222222,2.53,1,3.58,15,3,2.04,2.15,12.54,1.3,-1.73,2.33,-8.23,2.04,-3.13,0,0.99,3,0,0,0.73,4.4,0.23
3985,-26.63519444,153.1518056,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,8/18/2013,20130818,9,0,294.52,293.59,296.45,291.35,301.64,2.33,5,0.23,0.71,0,-2.732222222,2.53,3,3.58,15,3,1.31,2.15,12.54,1.3,-6,2.33,-8.23,2.04,-3.13,0,0.99,3,0,0,0.73,4.4,0.23
3986,-26.63519444,153.1518056,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,3/07/2015,20150307,9,13.5,297.71,300.22,296.45,291.35,301.64,2.33,7,0.81,0.71,0,-2.732222222,2.53,4,3.58,15,3,0,2.15,12.54,1.3,0.63,2.33,-8.23,2.04,-3.13,0,0.99,3,0,0,0.73,4.4,0.23
3987,-26.63519444,153.1518056,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,1/22/2016,20160122,9,1.25,299.36,298.26,296.45,291.35,301.64,2.33,5,-1.08,0.71,0,-2.732222222,2.53,3,3.58,15,3,2.19,2.15,12.54,1.3,-1.33,2.33,-8.23,2.04,-3.13,0,0.99,3,0,0,0.73,4.4,0.23
3988,-26.635,153.1516667,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,7/18/2009,20090718,11,0,293.46,292.72,296.45,291.35,301.64,2.33,5,-0.71,0.71,0,-2.732222222,2.53,4,3.58,15,3,0,2.15,12.54,1.3,-6.87,2.33,-8.23,2.04,-3.13,1,0.99,3,0,0,0.73,4.4,0.23
3989,-26.635,153.1516667,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,9/19/2010,20100919,8,0,295.76,295.49,296.45,291.35,301.64,2.33,4,1.34,0.71,0,-2.732222222,2.53,14,3.58,15,3,10.78,2.15,12.54,1.3,-4.1,2.33,-8.23,2.04,-3.13,3,0.99,3,0,0,0.73,4.4,0.23
3990,-26.635,153.1516667,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,6/24/2011,20110624,10,0.75,293.28,292.82,296.45,291.35,301.64,2.33,8,-1.28,0.71,0,-2.732222222,2.53,13,3.58,15,3,0,2.15,12.54,1.3,-6.77,2.33,-8.23,2.04,-3.13,2,0.99,3,0,0,0.73,4.4,0.23
3991,-26.635,153.1516667,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,8/05/2012,20120805,10,0.75,294.01,293.39,296.45,291.35,301.64,2.33,6,0.1,0.71,0,-2.732222222,2.53,2,3.58,15,3,1.5,2.15,12.54,1.3,-6.2,2.33,-8.23,2.04,-3.13,1,0.99,3,0,0,0.73,4.4,0.23
3992,-26.635,153.1516667,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,9/15/2013,20130915,10,0.5,295.76,295.76,296.45,291.35,301.64,2.33,7,1.75,0.71,0,-2.732222222,2.53,5,3.58,15,3,4.06,2.15,12.54,1.3,-3.83,2.33,-8.23,2.04,-3.13,0,0.99,3,0,0,0.73,4.4,0.23
3993,-26.61502778,153.1129444,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,9/15/2013,20130915,10,0.25,295.74,295.88,296.41,291.25,302.35,2.34,7,1.9,0.74,0,-2.767777778,2.82,5,4.02,19,4,6.32,2.26,12.9,1.39,-3.67,2.34,-8.3,2.79,-3.13,0,1.06,4,0,0,0.85,5.67,0.26
3994,-26.61502778,153.1129444,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,11/08/2013,20131108,6,0.25,298.29,296.3,296.41,291.25,302.35,2.34,6,-0.1,0.74,0,-2.767777778,2.82,7,4.02,19,4,8.32,2.26,12.9,1.39,-3.25,2.34,-8.3,2.79,-3.13,0,1.06,4,0,0,0.85,5.67,0.26
3995,-26.61502778,153.1129444,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,10/05/2014,20141005,10,6.25,296.74,295.44,296.41,291.25,302.35,2.34,6,0.69,0.74,0,-2.767777778,2.82,6,4.02,19,4,0,2.26,12.9,1.39,-4.11,2.34,-8.3,2.79,-3.13,0,1.06,4,0,0,0.85,5.67,0.26
3996,-26.61502778,153.1129444,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,10/18/2015,20151018,10,0,297.39,296.6,296.41,291.25,302.35,2.34,6,1.27,0.74,0,-2.767777778,2.82,5,4.02,19,4,3.19,2.26,12.9,1.39,-2.95,2.34,-8.3,2.79,-3.13,0,1.06,4,0,0,0.85,5.67,0.26
3997,-26.61502778,153.1129444,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,1/22/2016,20160122,6,1,299.32,299.59,296.41,291.25,302.35,2.34,5,0.28,0.74,0,-2.767777778,2.82,7,4.02,19,4,3.11,2.26,12.9,1.39,0.04,2.34,-8.3,2.79,-3.13,1,1.06,4,0,1.24,0.85,5.67,0.26
3998,-26.615,153.1127778,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,8/05/2012,20120805,5,1,293.98,293.2,296.41,291.25,302.35,2.34,5,-0.03,0.74,0,-2.767777778,2.82,2,4.02,19,4,1.19,2.26,12.9,1.39,-6.35,2.34,-8.3,2.79,-3.13,1,1.06,4,0,0,0.85,5.67,0.26
3999,-26.615,153.1127778,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,8/18/2013,20130818,6,1,294.49,293.59,296.41,291.25,302.35,2.34,5,0.27,0.74,0,-2.767777778,2.82,2,4.02,19,4,1.24,2.26,12.9,1.39,-5.96,2.34,-8.3,2.79,-3.13,0,1.06,4,0,0,0.85,5.67,0.26
4000,-26.615,153.1127778,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,10/05/2014,20141005,5,8.75,296.74,295.44,296.41,291.25,302.35,2.34,6,0.69,0.74,0,-2.767777778,2.82,6,4.02,19,4,0,2.26,12.9,1.39,-4.11,2.34,-8.3,2.79,-3.13,0,1.06,4,0,0,0.85,5.67,0.26
4001,-26.615,153.1127778,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,11/21/2015,20151121,5,0.75,298.83,297.83,296.41,291.25,302.35,2.34,7,0.85,0.74,0,-2.767777778,2.82,6,4.02,19,4,4.47,2.26,12.9,1.39,-1.72,2.34,-8.3,2.79,-3.13,0,1.06,4,0,0,0.85,5.67,0.26
4002,-26.61211111,153.1128889,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,11/08/2013,20131108,9,0,298.29,296.3,296.41,291.25,302.35,2.34,6,-0.1,0.74,0,-2.767777778,2.82,7,4.02,19,4,8.32,2.26,12.9,1.39,-3.25,2.34,-8.3,2.79,-3.13,0,1.06,4,0,0,0.85,5.67,0.26
4003,-26.6025,153.1019444,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,12/03/2007,20071203,5,0,298.76,297.21,296.34,291.25,303.44,2.36,5,-0.12,0.76,0,-2.78,3.95,1,4.89,24,4,0,2.62,14.56,1.52,-2.33,2.36,-8.28,3.89,-3.19,0,1.24,5,0,0,1.02,6.84,0.29
4004,-26.6025,153.1019444,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,7/18/2009,20090718,5,0.25,293.39,292.19,296.34,291.25,303.44,2.36,4,-1.07,0.76,0,-2.78,3.95,4,4.89,24,4,0,2.62,14.56,1.52,-7.35,2.36,-8.28,3.89,-3.19,2,1.24,5,0,0,1.02,6.84,0.29
4005,-26.6025,153.1019444,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,9/19/2010,20100919,5,0,295.69,295.49,296.34,291.25,303.44,2.36,4,1.38,0.76,0,-2.78,3.95,16,4.89,24,4,11.33,2.62,14.56,1.52,-4.04,2.36,-8.28,3.89,-3.19,0,1.24,5,0,0,1.02,6.84,0.29
4006,-26.6025,153.1019444,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,6/24/2011,20110624,6,0.25,293.16,293.56,296.34,291.25,303.44,2.36,7,-0.33,0.76,0,-2.78,3.95,16,4.89,24,4,0,2.62,14.56,1.52,-5.98,2.36,-8.28,3.89,-3.19,3,1.24,5,0,0,1.02,6.84,0.29
4007,-26.51361111,153.1019444,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,10/23/2009,20091023,11,0.25,297.22,297.56,296.29,290.98,303.35,2.36,7,1.99,0.81,0,-2.975,3.94,6,5.42,28,5,4.97,3.34,16.14,1.83,-1.88,2.36,-8.46,3.9,-3.14,2,1.9,8,1,0,1.53,11.01,0.5
4008,-26.51361111,153.1019444,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,10/23/2009,20091023,11,0.5,297.22,297.56,296.29,290.98,303.35,2.36,7,1.99,0.81,0,-2.975,3.94,6,5.42,28,5,4.97,3.34,16.14,1.83,-1.88,2.36,-8.46,3.9,-3.14,2,1.9,8,1,0,1.53,11.01,0.5
4009,-26.3625,153.115,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,10/16/2011,20111016,10,0.75,297.15,294.93,296.49,291.56,302.36,2.3,7,-0.42,0.78,0,-3.2475,3.02,8,4.85,23,5,0,2.7,17.21,1.75,-4.58,2.3,-7.96,2.83,-3.02,5,1.59,5,1,0,1.19,8.71,0.39
4010,-26.3625,153.115,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,11/10/2012,20121110,10,0.25,298.31,296.54,296.49,291.56,302.36,2.3,7,-0.06,0.78,0,-3.2475,3.02,5,4.85,23,5,1.35,2.7,17.21,1.75,-2.98,2.3,-7.96,2.83,-3.02,2,1.59,5,1,0,1.19,8.71,0.39
4011,-26.3625,153.115,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,9/29/2013,20130929,9,0.5,296.51,295.69,296.49,291.56,302.36,2.3,6,1.06,0.78,0,-3.2475,3.02,7,4.85,23,5,6.08,2.7,17.21,1.75,-3.83,2.3,-7.96,2.83,-3.02,0,1.59,5,1,0,1.19,8.71,0.39
4012,-26.3625,153.115,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,9/29/2013,20130929,12,1,296.51,295.69,296.49,291.56,302.36,2.3,6,1.06,0.78,0,-3.2475,3.02,7,4.85,23,5,6.08,2.7,17.21,1.75,-3.83,2.3,-7.96,2.83,-3.02,0,1.59,5,1,0,1.19,8.71,0.39
4013,-26.35972222,153.1030556,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,9/05/2009,20090905,10,0.5,295.22,294.19,296.46,291.48,302.64,2.32,4,0.37,0.79,0,-3.236,3.16,5,5.05,26,4,0,2.67,17.35,1.67,-5.33,2.32,-8.03,3.11,-3.05,2,1.52,5,1,0,1.09,7.21,0.34
4014,-26.35972222,153.1030556,Pacific,Temperate Australasia,Australia,Queensland,Sunshine Coast,11/14/2010,20101114,11,0,298.26,296.67,296.46,291.48,302.64,2.32,5,0,0.79,0,-3.236,3.16,19,5.05,26,4,9.66,2.67,17.35,1.67,-2.85,2.32,-8.03,3.11,-3.05,1,1.52,5,1,0,1.09,7.21,0.34
4015,-26.21138889,153.0458889,Pacific,Temperate Australasia,Australia,Queensland,Noosa North Shore,10/16/2011,20111016,14,0,262.15,294.8175,296.5575,291.2275,304.9025,2.415,7,-1.1425,1.625,0,-4.0325,7.035,7.5,7.0825,32.25,10.5,0,9.545,44.99,6.56,-3.6025,2.415,-7.185,6.475,-1.8525,6.5,5.195,22.25,7.5,0,7.55,40.3375,4.8225
4016,-25.64955556,152.9145556,Pacific,Temperate Australasia,Australia,Queensland,Great Sandy Strait,8/11/2013,20130811,3,12.5,295.52,294.6,296.63,291.53,305.35,3.14,5,0.13,2.79,0,-5.812,9.01,0,14.2,52,15,0,21.38,105.09,12.3,-3.82,3.14,-6.88,6.92,-1.78,0,13.57,52,10,0,15.21,63.47,7.35
4017,-25.64955556,152.9145556,Pacific,Temperate Australasia,Australia,Queensland,Great Sandy Strait,8/30/2014,20140830,3,8.75,296.26,293.63,296.63,291.53,305.35,3.14,4,-1.21,2.79,0,-5.812,9.01,0,14.2,52,15,0,21.38,105.09,12.3,-4.79,3.14,-6.88,6.92,-1.78,0,13.57,52,10,0,15.21,63.47,7.35
